ROUTE_SHORT_NAME,STOP_NAME,ROUTE_CATEGORY,ROUTE_LONG_NAME,LONGITUDE,LATITUDE
2,SB Hunterview DR @ 78 AV NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0853724,51.1228252
2,SB Hunterview DR @ Hunterburn HL NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0830828,51.1174719
2,SB Hunterview DR @ Hunterdale PL NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0798695,51.1138117
2,SB Hunterview DR @ Hunterquay HL NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0841816,51.119766
2,SB Hunterview DR @ Huntsbay RD NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0799774,51.1114218
2,WB 12 AV N @ Centre ST N,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0633287,51.0634487
2,WB 12 AV NW @ 2 ST NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0678688,51.0634369
2,WB 17 AV SW @ 10 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0871297,51.0379057
2,WB 17 AV SW @ 11 ST SW fs,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.090476,51.0378938
2,WB 17 AV SW @ 14 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0954768,51.0378888
2,WB 17 AV SW @ 16A ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1003848,51.0378848
2,WB 17 AV SW @ 19 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1068619,51.0378836
2,WB 17 AV SW @ 24 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1183467,51.0378797
2,WB 17 AV SW @ 25 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1212714,51.0378799
2,WB 17 AV SW @ 26 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1242387,51.037881
2,WB 17 AV SW @ 27 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1272352,51.0378738
2,WB 17 AV SW @ 29 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1300464,51.037862
2,WB 17 AV SW @ 31 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1330992,51.037865
2,WB 17 AV SW @ 33 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1359789,51.0378997
2,WB 17 AV SW @ 35 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1387475,51.0378866
2,WB 17 AV SW @ 38 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1424441,51.0378602
2,WB 17 AV SW @ 39 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1446074,51.0378529
2,WB 17 AV SW @ 41 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1474519,51.0378567
2,WB 17 AV SW @ 42 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1503162,51.0379087
2,WB 17 AV SW @ 45 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1533856,51.0378756
2,WB 17 AV SW @ 47 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1562801,51.0379012
2,WB 17 AV SW @ 8 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0822936,51.0379019
2,WB 17 AV SW @ Crowchild TR,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1144222,51.0378997
2,WB 17 AV SW @ Richmond RD,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.1114853,51.0379135
2,WB 6 AV SW @ 1 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0650924,51.0475784
2,WB 6 AV SW @ 3 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0706933,51.0477361
2,WB 6 AV SW @ 6 ST SW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0770405,51.0479168
2,WB 64 AV NW @ Hunts CR,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0761489,51.1116319
2,WB 78 AV N @ Centre ST N,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0720062,51.1226817
2,WB 78 AV NW @ 9 ST NW,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0808494,51.1220664
2,WB 78 AV NW @ Hunterston CR,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0759693,51.122619
2,WB Beddington BV @ Centre ST N,REGULAR,Mount Pleasant/Killarney 17 Av SW,-114.0721839,51.1252946
3,EB 12 AV SW@ 5 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0730193,51.0416276
3,EB 5 AV SW @ 1 ST SW mid-block,REGULAR,Sandstone/Elbow Dr SW,-114.06391,51.0483133
3,EB 5 AV SW @ 2 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0667052,51.0484312
3,EB Beddington BV @ Berkley DR NW,REGULAR,Sandstone/Elbow Dr SW,-114.0766754,51.1270531
3,EB Beddington BV @ Berkley RD NW,REGULAR,Sandstone/Elbow Dr SW,-114.0796947,51.1283609
3,EB Beddington BV @ Berwick WY NW,REGULAR,Sandstone/Elbow Dr SW,-114.0832874,51.1298718
3,EB Elbow DR @ Garden CR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0755043,51.0288181
3,EB Heritage DR @ 5 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0792477,50.9794938
3,Elbow Drive Station (EB,REGULAR,Sandstone/Elbow Dr SW,-114.0823586,50.9794186
3,Heritage LRT Station,REGULAR,Sandstone/Elbow Dr SW,-114.0751598,50.9788355
3,NB @ Sandstone Terminal,REGULAR,Sandstone/Elbow Dr SW,-114.089166,51.1343629
3,NB 4 ST SW @ 14 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0713635,51.0401919
3,NB 4 ST SW @ 20 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.071367,51.0356135
3,NB 4 ST SW @ 22 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.071384,51.033761
3,NB 4 ST SW @ 24 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0713759,51.0318539
3,NB 4 ST SW@ 11 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0714004,51.0428175
3,NB 4 ST SW@ 12 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0713692,51.0419559
3,NB 4 ST SW@ 17 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0713935,51.0381328
3,NB 4 ST SW@ 25 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0714124,51.0303707
3,NB 4 ST SW@ 6 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0713536,51.0480352
3,NB 4 ST SW@ 7 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.071332,51.0463436
3,NB Beddington BV @ Bermuda DR NW,REGULAR,Sandstone/Elbow Dr SW,-114.0869574,51.1322031
3,NB Centre ST N @ 10 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0624016,51.0618603
3,NB Centre ST N @ 12 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623995,51.0636952
3,NB Centre ST N @ 14 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.062381,51.0657906
3,NB Centre ST N @ 16 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623801,51.0673826
3,NB Centre ST N @ 19 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623964,51.0700545
3,NB Centre ST N @ 22 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0624361,51.072808
3,NB Centre ST N @ 25 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0624216,51.075515
3,NB Centre ST N @ 28 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0624099,51.0781772
3,NB Centre ST N @ 32 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623608,51.0818819
3,NB Centre ST N @ 36 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.062356,51.0853358
3,NB Centre ST N @ 38 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623471,51.0875033
3,NB Centre ST N @ 40 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623034,51.0890943
3,NB Centre ST N @ 43 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623202,51.0917572
3,NB Centre ST N @ 54 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623228,51.1000505
3,NB Centre ST N @ 56 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623174,51.1030637
3,NB Centre ST N @ 60 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623011,51.1057977
3,NB Centre ST N @ 64 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0622557,51.111197
3,NB Centre ST N @ 68 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0647678,51.1137661
3,NB Centre ST N @ 68 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0677707,51.1162162
3,NB Centre ST N @ 72 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0698019,51.1186687
3,NB Centre ST N @ 78 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0712369,51.1230942
3,NB Centre ST N @ 8 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623956,51.0601511
3,NB Centre ST N @ Laycock DR,REGULAR,Sandstone/Elbow Dr SW,-114.0622795,51.0948774
3,NB Centre ST N @ McKnight BV,REGULAR,Sandstone/Elbow Dr SW,-114.0622295,51.096792
3,NB Centre ST N @ S. of 78 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0711378,51.1206631
3,NB Centre ST N @ Samis RD N,REGULAR,Sandstone/Elbow Dr SW,-114.0623175,51.0555258
3,NB Centre ST N @ Tache AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0623276,51.1083079
3,NB Centre ST S @ 4 AV S,REGULAR,Sandstone/Elbow Dr SW,-114.0625993,51.0497222
3,NB Elbow DR @  68 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830194,50.9927387
3,NB Elbow DR @ 30 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0784893,51.0267161
3,NB Elbow DR @ 32 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0786064,51.025082
3,NB Elbow DR @ 34 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0778834,51.0236517
3,NB Elbow DR @ 38 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0777252,51.0204995
3,NB Elbow DR @ 47 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0807263,51.0117776
3,NB Elbow DR @ 50 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0811838,51.0092614
3,NB Elbow DR @ 52 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0812305,51.0073827
3,NB Elbow DR @ 54 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0812459,51.0055481
3,NB Elbow DR @ 56 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0812449,51.0037491
3,NB Elbow DR @ 70 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830055,50.9906875
3,NB Elbow DR @ 73 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830135,50.9880612
3,NB Elbow DR @ 75 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830154,50.9857585
3,NB Elbow DR @ 80 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830269,50.9824855
3,NB Elbow DR @ Britannia DR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0787595,51.0151644
3,NB Elbow DR @ Crescent BV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0793981,51.0133994
3,NB Elbow DR @ Elbow Park LN SW,REGULAR,Sandstone/Elbow Dr SW,-114.0777202,51.0219386
3,NB Elbow DR @ Heritage DR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0829774,50.980026
3,NB Elbow DR @ Landsdowne AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0781067,51.0169291
3,NB Elbow DR @ Malibou RD SW,REGULAR,Sandstone/Elbow Dr SW,-114.0830755,50.9959333
3,NB Elbow DR @ Mayfair RD SW,REGULAR,Sandstone/Elbow Dr SW,-114.0828295,51.0003076
3,SB 4 ST SW @ 14 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716367,51.0394791
3,SB 4 ST SW @ 17 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716234,51.0371122
3,SB 4 ST SW @ 19 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716753,51.0357022
3,SB 4 ST SW @ 23 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716181,51.0320848
3,SB 4 ST SW@ 12 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0715883,51.0409477
3,SB 4 ST SW@ 21 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716615,51.0338849
3,SB 4 ST SW@ 25 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0716494,51.0302327
3,SB 5 ST SW @ 7 AVE SW,REGULAR,Sandstone/Elbow Dr SW,-114.073934,51.0464223
3,SB Beddington BV @ Berkshire BV NW,REGULAR,Sandstone/Elbow Dr SW,-114.088536,51.133016
3,SB Beddington BV @ Berwick DR NW,REGULAR,Sandstone/Elbow Dr SW,-114.0864648,51.1313993
3,SB Centre ST N @ 10 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626631,51.0611113
3,SB Centre ST N @ 12 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.06266,51.0629642
3,SB Centre ST N @ 14 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626443,51.0650146
3,SB Centre ST N @ 16 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0627055,51.0663024
3,SB Centre ST N @ 19 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626494,51.0694402
3,SB Centre ST N @ 22 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626241,51.0720931
3,SB Centre ST N @ 25 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626507,51.0748282
3,SB Centre ST N @ 28 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626511,51.0775267
3,SB Centre ST N @ 32 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626384,51.0811063
3,SB Centre ST N @ 36 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0625692,51.0846755
3,SB Centre ST N @ 38 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0625381,51.0867436
3,SB Centre ST N @ 4 ST N,REGULAR,Sandstone/Elbow Dr SW,-114.069172,51.1171058
3,SB Centre ST N @ 40 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626119,51.0882835
3,SB Centre ST N @ 43 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0625358,51.091061
3,SB Centre ST N @ 60 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0625709,51.1051478
3,SB Centre ST N @ 64 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.062617,51.1098263
3,SB Centre ST N @ 68 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0643676,51.1130905
3,SB Centre ST N @ 68 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0673893,51.115469
3,SB Centre ST N @ 7 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0626947,51.0590343
3,SB Centre ST N @ Across from Samis RD NE,REGULAR,Sandstone/Elbow Dr SW,-114.0626303,51.0558602
3,SB Centre ST N @ Centre CR N,REGULAR,Sandstone/Elbow Dr SW,-114.0625486,51.0991927
3,SB Centre ST N @ Laycock DR,REGULAR,Sandstone/Elbow Dr SW,-114.0625693,51.0943162
3,SB Centre ST N @ Northmount DR N,REGULAR,Sandstone/Elbow Dr SW,-114.0625524,51.102287
3,SB Centre ST N @ S. of 78 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0712863,51.1200552
3,SB Centre ST N @ Tache AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0625319,51.1075188
3,SB Centre ST N@ 78 AV N,REGULAR,Sandstone/Elbow Dr SW,-114.0716004,51.1223639
3,SB Centre ST N@ Beddington BV N,REGULAR,Sandstone/Elbow Dr SW,-114.0716591,51.1245529
3,SB Centre ST S @ 4 AV S,REGULAR,Sandstone/Elbow Dr SW,-114.0629776,51.0489312
3,SB Elbow DR @ 30 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0789469,51.026017
3,SB Elbow DR @ 32 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0786819,51.0245622
3,SB Elbow DR @ 36 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0779466,51.0212876
3,SB Elbow DR @ 38 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0779426,51.0202171
3,SB Elbow DR @ 47 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0815008,51.0110234
3,SB Elbow DR @ 49 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0815584,51.0091988
3,SB Elbow DR @ 52 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0814549,51.0065338
3,SB Elbow DR @ 54 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0814527,51.0047527
3,SB Elbow DR @ 56 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0814683,51.003143
3,SB Elbow DR @ 70 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832739,50.9902714
3,SB Elbow DR @ 73 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832767,50.987501
3,SB Elbow DR @ 75 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832669,50.9856119
3,SB Elbow DR @ 78 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832883,50.9834536
3,SB Elbow DR @ 80 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0833061,50.9811244
3,SB Elbow DR @ Bel-Aire DR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832815,50.9994644
3,SB Elbow DR @ Britannia DR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0792466,51.014448
3,SB Elbow DR @ Crescent BV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0799262,51.012711
3,SB Elbow DR @ Glenmore TR SW,REGULAR,Sandstone/Elbow Dr SW,-114.0833703,50.9932781
3,SB Elbow DR @ Lansdowne AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0787929,51.0169013
3,SB Elbow DR @ Sifton BV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0780002,51.0193011
3,SB Elbow DR@ 34 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.077928,51.0229422
3,SB Elbow DR@ Malibou RD SW,REGULAR,Sandstone/Elbow Dr SW,-114.0832933,50.9956419
3,WB 6 AV SW @ E. of 1 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0642132,51.0475815
3,WB 6 AV SW@ 2 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0685805,51.0476597
3,WB Beddington BV @ Bermuda DR NW,REGULAR,Sandstone/Elbow Dr SW,-114.0776456,51.127761
3,WB Beddington BV @ Bermuda RD NW,REGULAR,Sandstone/Elbow Dr SW,-114.0806672,51.1290329
3,WB Beddington BV @ Berwick WY NW,REGULAR,Sandstone/Elbow Dr SW,-114.0839489,51.130491
3,WB Beddington BV@ Centre ST N,REGULAR,Sandstone/Elbow Dr SW,-114.0721839,51.1252946
3,WB Elbow DR @ 29 AV SW,REGULAR,Sandstone/Elbow Dr SW,-114.0775938,51.0278001
3,WB Elbow DR@ 4 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0725487,51.0297695
3,WB Heritage DR @ 5 ST SW,REGULAR,Sandstone/Elbow Dr SW,-114.0795232,50.9796446
4,EB @ 78 AV NW Terminal,REGULAR,Huntington,-114.0708611,51.1227987
4,EB 64 AV NW @ Hunterview DR,REGULAR,Huntington,-114.076712,51.1113132
4,EB 64 AV NW @ Hunts CR,REGULAR,Huntington,-114.0752306,51.111465
4,EB 78 AV NE @ Huntham RD NE,REGULAR,Huntington,-114.0661947,51.1218262
4,EB 78 AV NE @ Huntington RD NE,REGULAR,Huntington,-114.0588052,51.1210189
4,EB 78 AV NE @ Huntridge HL NE,REGULAR,Huntington,-114.0618133,51.1211396
4,EB Norfolk DR @ Norfolk WY NW,REGULAR,Huntington,-114.0824662,51.1061681
4,EB Norfolk DR @ Thornaby CR NW,REGULAR,Huntington,-114.0776666,51.1084137
4,EB North Haven DR @ 14 ST NW,REGULAR,Huntington,-114.0939785,51.0921083
4,NB 10 ST @ Kensington RD NW,REGULAR,Huntington,-114.0857687,51.0529921
4,NB 10 ST @ Rosehill DR NW,REGULAR,Huntington,-114.085803,51.0788415
4,NB 10 ST NW @ 13 AV NW,REGULAR,Huntington,-114.0844666,51.0644011
4,NB 10 ST NW @ 16 AV NW,REGULAR,Huntington,-114.084748,51.0666685
4,NB 10 ST NW @ 18 AV NW,REGULAR,Huntington,-114.0846952,51.0691651
4,NB 10 ST NW @ 20 AV NW,REGULAR,Huntington,-114.0846969,51.0709551
4,NB 10 ST NW @ 23 AV NW,REGULAR,Huntington,-114.0844206,51.0729648
4,NB 10 ST NW @ 3 AV NW,REGULAR,Huntington,-114.0857815,51.0559698
4,NB 10 ST NW @ 5 AV NW,REGULAR,Huntington,-114.0858013,51.0574724
4,NB 14 ST NW @ Cambrian DR,REGULAR,Huntington,-114.0944875,51.0837648
4,NB 14 ST NW @ Cornwallis DR,REGULAR,Huntington,-114.0946317,51.0878187
4,NB 14 ST NW @ Cromwell AV,REGULAR,Huntington,-114.0946018,51.0863374
4,NB 4 ST NW @ 68 AV NW (JG Diefenbaker HS,REGULAR,Huntington,-114.0713014,51.1128147
4,NB 4 ST NW @ 68 AV NW (Superstore,REGULAR,Huntington,-114.0713141,51.1155495
4,NB 64 AV NW @ Norfolk DR NW,REGULAR,Huntington,-114.0776066,51.1107239
4,NB Cambrian DR @ 31 AV NW,REGULAR,Huntington,-114.0889961,51.0809296
4,NB Cambrian DR @ Northmount DR NW,REGULAR,Huntington,-114.0918991,51.0827523
4,NB Centre ST N @ 72 AV N,REGULAR,Huntington,-114.0698019,51.1186687
4,NB Centre ST N @ S. of 78 AV N,REGULAR,Huntington,-114.0711378,51.1206631
4,NB North Haven DR @ 48 AV NW,REGULAR,Huntington,-114.0861381,51.098902
4,NB North Haven DR @ 56 AV NW,REGULAR,Huntington,-114.0856525,51.1034412
4,NB North Haven DR @ Namaka CR NW,REGULAR,Huntington,-114.0891552,51.094084
4,NB North Haven DR @ Nesbitt RD NW,REGULAR,Huntington,-114.0847589,51.1012961
4,NB North Haven DR @ Nipawin CR NW,REGULAR,Huntington,-114.0870264,51.0970442
4,SB 4 ST NE @ 1 AV NE,REGULAR,Huntington,-114.051821,51.0536062
4,SB 4 ST NE @ 60 AV NE,REGULAR,Huntington,-114.0565718,51.1053477
4,SB 4 ST NE @ 64 AV NE,REGULAR,Huntington,-114.0570721,51.1100646
4,SB 4 ST NE @ 72 AV NE,REGULAR,Huntington,-114.0526298,51.1176701
4,SB 4 ST NE @ Blackthorn RD,REGULAR,Huntington,-114.0570715,51.1084994
4,SB 4 ST NE @ Grier AV,REGULAR,Huntington,-114.053894,51.0980303
4,SB 4 ST NE @ Grier PL,REGULAR,Huntington,-114.0536081,51.1016498
4,SB 4 ST NE @ Huntbourne WY,REGULAR,Huntington,-114.0558792,51.1139922
4,SB 4 ST NE @ Hunterhorn GA,REGULAR,Huntington,-114.053364,51.1157908
4,SB 4 ST NE @ Meredith RD,REGULAR,Huntington,-114.0518131,51.0521579
4,SB 4 ST NE @ S. of 60 AV NE,REGULAR,Huntington,-114.0552709,51.1042355
4,SB Edmonton TR @ 10 AV NE,REGULAR,Huntington,-114.0554213,51.0611898
4,SB Edmonton TR @ 12 AV NE,REGULAR,Huntington,-114.0560911,51.0630057
4,SB Edmonton TR @ 14 AV NE,REGULAR,Huntington,-114.0563704,51.0646768
4,SB Edmonton TR @ 16 AV NE,REGULAR,Huntington,-114.0563733,51.066161
4,SB Edmonton TR @ 19 AV NE,REGULAR,Huntington,-114.0561766,51.0693043
4,SB Edmonton TR @ 21 AV NE,REGULAR,Huntington,-114.0563168,51.0711428
4,SB Edmonton TR @ 23 AV NE,REGULAR,Huntington,-114.056497,51.0730272
4,SB Edmonton TR @ 25 AV NE,REGULAR,Huntington,-114.0562119,51.074819
4,SB Edmonton TR @ 27 AV NE,REGULAR,Huntington,-114.0558167,51.0765451
4,SB Edmonton TR @ 30 AV NE,REGULAR,Huntington,-114.0551842,51.0793085
4,SB Edmonton TR @ 32 AV NE,REGULAR,Huntington,-114.0548243,51.0811524
4,SB Edmonton TR @ 35 AV NE,REGULAR,Huntington,-114.0523694,51.0842747
4,SB Edmonton TR @ 37 AV NE,REGULAR,Huntington,-114.0518605,51.0864386
4,SB Edmonton TR @ 41 AV NE,REGULAR,Huntington,-114.0520723,51.0891694
4,SB Edmonton TR @ 6 AV NE,REGULAR,Huntington,-114.0544263,51.0577305
4,SB Edmonton TR @ 8 AV NE,REGULAR,Huntington,-114.0545925,51.0598557
4,SB Edmonton TR @ Greenview DR NE,REGULAR,Huntington,-114.0526996,51.0909842
4,SB Edmonton TR @ McKnight BV NE,REGULAR,Huntington,-114.0541732,51.0954378
4,SB Edmonton TR @ N. of Greenview DR NE,REGULAR,Huntington,-114.0529698,51.092799
4,SB Huntington ST @ 78 AV NE,REGULAR,Huntington,-114.054138,51.1206945
4,WB 4 AV SW @ 7 ST SW,REGULAR,Huntington,-114.079243,51.0498788
4,WB 4 AV SW @ 8 ST SW,REGULAR,Huntington,-114.0819068,51.0499544
4,WB 6 AV SE @ 1 ST SE,REGULAR,Huntington,-114.0599588,51.047479
4,WB 6 AV SE @ Macleod TR,REGULAR,Huntington,-114.0574667,51.0473982
4,WB 6 AV SW @ 1 ST SW,REGULAR,Huntington,-114.0650924,51.0475784
4,WB 6 AV SW @ 3 ST SW,REGULAR,Huntington,-114.0706933,51.0477361
4,WB 6 AV SW @ 6 ST SW,REGULAR,Huntington,-114.0756015,51.0478816
5,EB 5 AV & Centre St S fs,REGULAR,North Haven,-114.061863,51.0482564
5,EB 5 AV SE @ Macleod TR,REGULAR,North Haven,-114.0567811,51.0480826
5,EB 5 AV SW @ 3 ST SW,REGULAR,North Haven,-114.069158,51.0484568
5,EB 5 AV SW @ 6 ST SW,REGULAR,North Haven,-114.0755238,51.0486614
5,EB 5 AV SW @ 7 ST SW,REGULAR,North Haven,-114.0788566,51.0487628
5,EB 5 AV SW @ 9 ST SW,REGULAR,North Haven,-114.0826744,51.0488672
5,EB 78 AV NE @ Huntington RD,REGULAR,North Haven,-114.0598309,51.1212966
5,EB Norfolk DR @ 64 AV NW,REGULAR,North Haven,-114.0773426,51.1099258
5,EB Northmount DR @ 14 ST NW,REGULAR,North Haven,-114.0941591,51.0829435
5,NB 4 ST NE @ 60 AV NE,REGULAR,North Haven,-114.0567355,51.1061433
5,NB 4 ST NE @ 64 AV NE,REGULAR,North Haven,-114.0566863,51.1118628
5,NB 4 ST NE @ Beaver Dam RD,REGULAR,North Haven,-114.0535462,51.102375
5,NB 4 ST NE @ Blackthorn RD NW,REGULAR,North Haven,-114.0567993,51.1091852
5,NB 4 ST NE @ Bus Trap,REGULAR,North Haven,-114.0548892,51.1037222
5,NB 4 ST NE @ Grier AV,REGULAR,North Haven,-114.0536401,51.0987435
5,NB 4 ST NE @ Huntbourne WY,REGULAR,North Haven,-114.0543857,51.1145572
5,NB 4 ST NE @ Hunterhorn GA,REGULAR,North Haven,-114.0524194,51.1164865
